,HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,Distribution,Category,Value
20277,Dengue,Travel-associated cases,Age standardised rate,%,2020,LT,Lithuania,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
20276,Dengue,Travel-associated cases,Age standardised rate,%,2020,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
20275,Dengue,Travel-associated cases,Age standardised rate,%,2020,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
20274,Dengue,Travel-associated cases,Age standardised rate,%,2020,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
20273,Dengue,Travel-associated cases,Age standardised rate,%,2020,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
4152,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age,5-14,0.0
4160,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by travel associated,No,0.0
4159,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by travel associated,Yes,100.0
4158,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by gender,Female,0.0
4157,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by gender,Male,100.0
4156,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age,65+,0.0
4155,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age,45-64,0.0
4154,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age,25-44,100.0
4153,Dengue,All cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age,15-24,0.0
20292,Dengue,Travel-associated cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
20267,Dengue,Travel-associated cases,Age standardised rate,%,2020,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),45-64,25.80645161
20266,Dengue,Travel-associated cases,Age standardised rate,%,2020,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),25-44,51.61290322
20265,Dengue,Travel-associated cases,Age standardised rate,%,2020,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),15-24,6.4516129
20264,Dengue,Travel-associated cases,Age standardised rate,%,2020,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),5-14,3.22580645
20231,Dengue,Travel-associated cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
20262,Dengue,Travel-associated cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
20261,Dengue,Travel-associated cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
20260,Dengue,Travel-associated cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
3849,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by gender,Male,51.25
3869,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age,45-64,27.63819095
3870,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age,65+,6.53266331
3871,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by gender,Male,47.0
3872,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by gender,Female,53.0
3873,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by travel associated,Yes,100.0
3874,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by travel associated,No,0.0
3876,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age,0-4,3.33333333
3877,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age,5-14,3.33333333
3878,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age,15-24,13.33333333
3879,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age,25-44,40.0
3848,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age,65+,8.75
3868,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age,25-44,43.2160804
3850,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by gender,Female,48.75
3851,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by travel associated,Yes,13.220677757717878
3852,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by travel associated,No,13.220677757717878
3854,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age,0-4,0.0
3855,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age,5-14,5.26315789
3856,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age,15-24,5.26315789
3857,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age,25-44,60.52631578
3858,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age,45-64,26.31578947
3859,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age,65+,2.63157894
3860,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by gender,Male,52.63157894
3888,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age,5-14,0.0
3909,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age,0-4,0.64516129
3910,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age,5-14,6.4516129
3911,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age,15-24,8.38709677
3880,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age,45-64,30.0
3881,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age,65+,10.0
3882,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by gender,Male,33.33333333
3883,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by gender,Female,66.66666666
3884,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by travel associated,Yes,23.33333333
3885,Dengue,All cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by travel associated,No,0.0
3887,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age,0-4,0.0
3861,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by gender,Female,47.36842105
3889,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age,15-24,0.0
3890,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age,25-44,33.33333333
3891,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age,45-64,66.66666666
3892,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age,65+,0.0
3893,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by gender,Male,33.33333333
3894,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by gender,Female,66.66666666
3895,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by travel associated,Yes,100.0
3865,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age,0-4,0.50251256
3866,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age,5-14,2.51256281
3867,Dengue,All cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age,15-24,19.59798994
12489,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12509,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12510,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12511,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12512,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12513,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12514,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12515,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12516,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12517,Dengue,Locally acquired cases,Age standardised rate,%,2020,NL,Netherlands,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12487,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12488,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12508,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12490,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12491,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12492,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12493,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12494,Dengue,Locally acquired cases,Age standardised rate,%,2020,LU,Luxembourg,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12495,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12496,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12497,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12498,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12499,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12500,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
3841,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by travel associated,No,0.0
3862,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by travel associated,Yes,100.0
3863,Dengue,All cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by travel associated,No,0.0
3832,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age,0-4,0.0
3833,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age,5-14,0.0
3834,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age,15-24,7.89473684
3835,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age,25-44,36.84210526
3836,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age,45-64,44.7368421
3837,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age,65+,10.52631578
3838,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by gender,Male,71.05263157
3839,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by gender,Female,28.94736842
3840,Dengue,All cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by travel associated,Yes,76.31578947
3843,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age,0-4,0.0
3844,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age,5-14,1.25
3845,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age,15-24,6.25
3846,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age,25-44,45.0
3847,Dengue,All cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age,45-64,38.75
12503,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12504,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12505,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12506,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12507,Dengue,Locally acquired cases,Age standardised rate,%,2020,MT,Malta,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
8831,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Age-specific rate,0-4,0.0
8819,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Age-specific rate,45-64,0.0
8820,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Age-specific rate,65+,0.02730924
8821,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Gender-specific rate,Male,0.02114017
8822,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Gender-specific rate,Female,0.01013358
8823,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Age-specific rate,0-4,0.33238161
8824,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Age-specific rate,5-14,0.16219245
8825,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Age-specific rate,15-24,0.86459716
8826,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Age-specific rate,25-44,0.80366823
8827,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Age-specific rate,45-64,0.55262903
8828,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Age-specific rate,65+,0.38734036
8829,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Gender-specific rate,Male,0.51964908
8830,Dengue,All cases,Age standardised rate,N/100000,2020,SE,Sweden,0.58387297,Gender-specific rate,Female,0.60407948
8818,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Age-specific rate,25-44,0.03783468
8832,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Age-specific rate,5-14,0.0
8833,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Age-specific rate,15-24,0.0
8834,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Age-specific rate,25-44,0.1778097
8835,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Age-specific rate,45-64,0.0
8836,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Age-specific rate,65+,0.0
8837,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Gender-specific rate,Male,0.0951415
8838,Dengue,All cases,Age standardised rate,N/100000,2020,SI,Slovenia,0.0520643,Gender-specific rate,Female,0.0
3928,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by travel associated,Yes,95.567729
3929,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by travel associated,No,1.195219
3931,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,0-4,0.624699
8806,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Gender-specific rate,Female,0.02553005
8795,Dengue,All cases,Age standardised rate,N/100000,2020,NO,Norway,0.52590488,Age-specific rate,45-64,0.50461324
8796,Dengue,All cases,Age standardised rate,N/100000,2020,NO,Norway,0.52590488,Age-specific rate,65+,0.10617785
8797,Dengue,All cases,Age standardised rate,N/100000,2020,NO,Norway,0.52590488,Gender-specific rate,Male,0.51726138
8798,Dengue,All cases,Age standardised rate,N/100000,2020,NO,Norway,0.52590488,Gender-specific rate,Female,0.48853483
8799,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Age-specific rate,0-4,0.05204275
8800,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Age-specific rate,5-14,0.0
8801,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Age-specific rate,15-24,0.0
8802,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Age-specific rate,25-44,0.05226502
8803,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Age-specific rate,45-64,0.02021439
8804,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Age-specific rate,65+,0.0
8805,Dengue,All cases,Age standardised rate,N/100000,2020,PL,Poland,0.02309709,Gender-specific rate,Male,0.02177062
3932,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,5-14,5.622296
8807,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Age-specific rate,0-4,0.0
8808,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Age-specific rate,5-14,0.0
8809,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Age-specific rate,15-24,0.09126036
8810,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Age-specific rate,25-44,0.07779316
8811,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Age-specific rate,45-64,0.10163241
8812,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Age-specific rate,65+,0.0
8813,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Gender-specific rate,Male,0.10288114
8814,Dengue,All cases,Age standardised rate,N/100000,2020,PT,Portugal,0.05999456,Gender-specific rate,Female,0.0183961
8815,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Age-specific rate,0-4,0.0
8816,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Age-specific rate,5-14,0.0
8817,Dengue,All cases,Age standardised rate,N/100000,2020,RO,Romania,0.01559687,Age-specific rate,15-24,0.0
3896,Dengue,All cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by travel associated,No,0.0
3917,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by travel associated,Yes,100.0
3918,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by travel associated,No,0.0
3920,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by age,0-4,0.624699
3921,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by age,5-14,5.622296
3922,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by age,15-24,10.379625
3923,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by age,25-44,41.566554
3924,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by age,45-64,31.715521
3925,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by age,65+,10.091302
3926,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by gender,Male,47.196933
3927,Dengue,All cases,Age standardised rate,%,2020,EU27_21,EU (without UK),38.72296870564878,Distribution by gender,Female,52.803066
3916,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by gender,Female,61.29032258
3898,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age,0-4,0.0
3899,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age,5-14,0.0
3900,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age,15-24,0.0
3901,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age,25-44,100.0
3902,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age,45-64,0.0
3903,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age,65+,0.0
3904,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by gender,Male,100.0
3905,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by gender,Female,0.0
3906,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by travel associated,Yes,100.0
3907,Dengue,All cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by travel associated,No,0.0
8839,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Age-specific rate,0-4,0.0
3933,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,15-24,10.379625
3934,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,25-44,41.566554
3935,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,45-64,31.715521
3936,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by age,65+,10.091302
3937,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender,Male,47.196933
3938,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender,Female,52.803066
3939,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by travel associated,Yes,95.567729
3940,Dengue,All cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by travel associated,No,1.195219
3942,Dengue,All cases,Age standardised rate,%,2020,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,0-4,0.616698
3943,Dengue,All cases,Age standardised rate,%,2020,EUEEA30_21,EU/EEA (without UK),38.72296870564878,Distribution by age,5-14,5.550284
12501,Dengue,Locally acquired cases,Age standardised rate,%,2020,LV,Latvia,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
8840,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Age-specific rate,5-14,0.0
8841,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Age-specific rate,15-24,0.0
8842,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Age-specific rate,25-44,0.0
8843,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Age-specific rate,45-64,0.06833579
8844,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Age-specific rate,65+,0.0
8845,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Gender-specific rate,Male,0.0
8846,Dengue,All cases,Age standardised rate,N/100000,2020,SK,Slovakia,0.01721123,Gender-specific rate,Female,0.03580991
3912,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age,25-44,56.77419354
3913,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age,45-64,25.80645161
3914,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age,65+,1.93548387
3915,Dengue,All cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by gender,Male,38.70967741
12346,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12366,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12367,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12368,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12369,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12370,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12371,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12372,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12373,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12374,Dengue,Locally acquired cases,Age standardised rate,%,2020,EE,Estonia,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12343,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12344,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12345,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12365,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12347,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
